,pgid,lat,lon,count_fire,wp_pop_density,count_fire_multiply_pop_density,count_fire_multiply_pop_density_log,boxcoxb,boxcoxb_log,count_fire_multiply_pop_density_log_minmax,boxcoxb_log_minmax
8874,119214.0,-7.25,26.75,1068,46.11532766344937,49251.16994456393,10.804708705417731,6.383338168574242,0.7902775028016247,0.7372665341371331,0.7902775028016249
8875,119215.0,-7.25,27.25,261,113.98479612987153,29750.031789896468,10.300619092385695,6.11852072359375,0.760069128766954,0.7012006495369892,0.7600691287669542
8876,119216.0,-7.25,27.75,136,40.7562198376897,5542.845897925799,8.620443744293988,5.208732671824271,0.6562873791841369,0.580989860332668,0.656287379184137
8877,119217.0,-7.25,28.25,173,40.93754843676795,7082.195879560855,8.865480480257702,5.344245827853915,0.6717456965327683,0.5985213991971706,0.6717456965327684
8878,119218.0,-7.25,28.75,269,20.358365350850292,5476.400279378729,8.608385865804808,5.20203731644832,0.6555236236109091,0.5801271604418736,0.6555236236109092
8879,119219.0,-7.25,29.25,268,43.761203483238724,11728.002533507977,9.369819902525231,5.619991518842154,0.7032006823341572,0.6346051567921678,0.7032006823341573
8880,119220.0,-7.25,29.75,162,117.91495314557145,19102.222409582573,9.857612312347952,5.88285609981102,0.7331862883917925,0.6695050323434107,0.7331862883917926
8881,119222.0,-7.25,30.75,158,39.970252393089496,6315.299878108141,8.750888853366254,5.281002101568304,0.6645313298994718,0.5903227609297579,0.664531329899472
8882,119223.0,-7.25,31.25,52,63.11217485944339,3281.833092691056,8.09646207633441,4.915358178645244,0.6228214327740094,0.5435007673605816,0.6228214327740095
8883,119224.0,-7.25,31.75,347,9.449003225737806,3278.8041193310187,8.095538979878743,4.914836847354941,0.6227619632378744,0.5434347229720757,0.6227619632378745
8884,119225.0,-7.25,32.25,251,1.7533148507146818,440.08202752938513,6.089230861618339,3.7386558372978103,0.488592116961697,0.39989025152328034,0.48859211696169713
8885,119226.0,-7.25,32.75,261,0.5938388383426294,154.99193680742627,5.0498043187818284,3.0881346778761247,0.414385576290913,0.32552284387370917,0.4143855762909131
8886,119227.0,-7.25,33.25,42,3.2865262707726783,138.03410337245248,4.934719251041048,3.013960581196881,0.4059243555570014,0.3172889016042521,0.4059243555570015
8887,119228.0,-7.25,33.75,205,1.704818735830767,349.48784084530723,5.859326014989328,3.597570599427408,0.4724981786009762,0.3834413474927807,0.4724981786009763
8888,119229.0,-7.25,34.25,356,0.3680795883895564,131.03633346668207,4.883077138246537,2.980523174133523,0.40211006870216875,0.3135940853803041,0.40211006870216887
8889,119230.0,-7.25,34.75,182,0.5263559000813465,95.79677381480506,4.572613665367677,2.77741646199371,0.3789411889868477,0.29138148766764854,0.3789411889868478
8890,119231.0,-7.25,35.25,25,6.026442124117401,150.66105310293503,5.0216481170897405,3.070030629514878,0.4123204031884439,0.3235083641170301,0.412320403188444
8891,119232.0,-7.25,35.75,2,24.574325757208825,49.14865151441765,3.9149916250019143,2.334186210524009,0.3283808294876302,0.24433088395517844,0.32838082948763025
8892,119233.0,-7.25,36.25,21,20.36969554270729,427.7636063968531,6.060905733012996,3.7213532435061425,0.4866183677433735,0.397863685624769,0.48661836774337364
8893,119234.0,-7.25,36.75,50,25.563357490630672,1278.1678745315337,7.153965047486077,4.374166556631705,0.5610863799967293,0.4760683343176455,0.5610863799967294
8894,119235.0,-7.25,37.25,120,19.41433343138793,2329.7200117665516,7.753932516749099,4.720774497904094,0.6006247961086847,0.5189939510152967,0.6006247961086848
8895,119236.0,-7.25,37.75,5,71.25997598256527,356.2998799128263,5.878575428933104,3.609440637760466,0.4738522229230839,0.38481857710427936,0.473852222923084
8896,119237.0,-7.25,38.25,64,10.874855639819309,695.9907609484358,6.5467721552184885,4.01519103633282,0.5201371638781381,0.4326257633612019,0.5201371638781382
8897,119238.0,-7.25,38.75,20,27.48515130276358,549.7030260552716,6.311195691178473,3.873493795009672,0.5039734127858112,0.41577107453817086,0.5039734127858113
8898,119239.0,-7.25,39.25,2,123.53752257300025,247.0750451460005,5.513731301785577,3.3826038705787247,0.44797639775474435,0.3587152299085365,0.44797639775474446
8901,119376.0,-7.25,107.75,4,1237.5549013096888,4950.219605238755,8.50738921011168,5.145856026933284,0.6491148864238807,0.5729011957819009,0.6491148864238808
8904,119379.0,-7.25,109.25,2,1057.804976236619,2115.609952473238,7.6575710087525275,4.6656134154371465,0.5943324364363767,0.5120996152911457,0.5943324364363768
8906,119381.0,-7.25,110.25,6,1153.5505383441325,6921.303230064796,8.842503829948429,5.331582879702191,0.6703012030471631,0.5968774985947207,0.6703012030471632
8911,119386.0,-7.25,112.75,4,2907.2276231322944,11628.910492529178,9.36133554922593,5.615386810214639,0.7026754119519478,0.6339981303843849,0.7026754119519479
8913,119424.0,-7.25,131.75,1,19.589858201120528,19.589858201120528,3.024798634232134,1.699893003372555,0.2560254510468573,0.18064062562224312,0.25602545104685737
8914,119438.0,-7.25,138.75,15,9.760961530525183,146.41442295787775,4.9932478240719735,3.051741518376872,0.41023411952212707,0.32147642046235303,0.4102341195221272
8915,119439.0,-7.25,139.25,3,10.77452834507732,32.32358503523196,3.5062654056054092,2.0484667695334133,0.29578811361478885,0.2150879234165915,0.2957881136147889
8917,119441.0,-7.25,140.25,2,3.3978302977862804,6.795660595572561,2.053567244983467,0.9453296246792117,0.16995055980201276,0.11115234754805545,0.1699505598020128
8926,119721.0,-6.75,-79.75,11,371.9096935191197,4091.0066287103164,8.316790746989637,5.039332580678248,0.636963496215538,0.5592645288119598,0.6369634962155382
8927,119722.0,-6.75,-79.25,5,17.173919370043095,85.86959685021547,4.464408107420902,2.7057504997168937,0.3707660772823595,0.28363975075200504,0.37076607728235955
8928,119723.0,-6.75,-78.75,4,83.6300675567483,334.5202702269932,5.815682372550857,3.5706184557693152,0.4694236816141186,0.38031879441685407,0.46942368161411874
8929,119724.0,-6.75,-78.25,10,45.83911402398861,458.39114023988606,6.1299020045659525,3.7634616806645647,0.491421780221697,0.4028001324456063,0.49142178022169714
8930,119725.0,-6.75,-77.75,5,6.289790108395376,31.44895054197688,3.4796681018559967,2.0295676761176433,0.2936322477772425,0.21318497746630402,0.29363224777724256
8931,119726.0,-6.75,-77.25,3,1.6170804679513222,4.851241403853967,1.7666538445183049,0.7048325156251057,0.14251646600544046,0.09062467682464825,0.1425164660054405
8932,119727.0,-6.75,-76.75,21,25.27956726935174,530.8709126563865,6.276400814515759,3.8524435100040764,0.5015721552590183,0.4132816203340947,0.5015721552590184
8933,119728.0,-6.75,-76.25,15,35.061244860689825,525.9186729103474,6.267046215779444,3.8467787106385827,0.5009259577319756,0.41261233084710197,0.5009259577319757
8934,119729.0,-6.75,-75.75,20,2.0477879705890896,40.95575941178179,3.7366157157846467,2.2105476223309077,0.31427707315265396,0.2315686988377738,0.314277073152654
8935,119730.0,-6.75,-75.25,14,4.21815544377823,59.054176212895214,4.0952470917014026,2.4575736000819237,0.3424559309795342,0.2572275449703215,0.34245593097953425
8936,119731.0,-6.75,-74.75,2,1.7616603761702385,3.523320752340477,1.5092464038204472,0.4798071918715621,0.11684727662208738,0.07220805642339173,0.11684727662208741
8941,119737.0,-6.75,-71.75,7,0.12154805099296792,0.8508363569507754,0.6156376217689286,-0.40880434016074707,0.01548118447082715,0.008273409928112894,0.015481184470827154
8943,119739.0,-6.75,-70.75,1,1.113950540066461,1.113950540066461,0.7485584908008653,-0.2611572522536224,0.032323649124003234,0.01778344266737506,0.03232364912400324
8944,119740.0,-6.75,-70.25,5,0.9366583892166847,4.683291946083424,1.7375306328208404,0.6798461603875854,0.13966621131457682,0.08854101081544691,0.13966621131457685
8945,119741.0,-6.75,-69.75,6,9.752985451537445,58.51791270922467,4.08627732118049,2.4514692331201244,0.34175959090103025,0.2565857886235657,0.3417595909010303
8955,119752.0,-6.75,-64.25,5,2.7444510203525097,13.72225510176255,2.689360301414831,1.4480414139343447,0.2272961238851356,0.1566411622548346,0.22729612388513565
8956,119754.0,-6.75,-63.25,252,0.3126722531496591,78.79340779371408,4.379440891942116,2.649142590421021,0.36430867453286764,0.2775606376161057,0.3643086745328677
8957,119755.0,-6.75,-62.75,282,0.4130187537072975,116.4712885454579,4.766193950920589,2.904483908546323,0.39343608358631277,0.305231493815604,0.3934360835863129
8960,119758.0,-6.75,-61.25,30,0.09886097554442307,2.965829266332692,1.3777149798347705,0.360811337544695,0.10327312830136023,0.06279743371639596,0.10327312830136026
8962,119760.0,-6.75,-60.25,280,0.2954531018209661,82.72686850987051,4.42755993565872,2.681237526944167,0.3679698224877602,0.2810033903189709,0.3679698224877603
8963,119761.0,-6.75,-59.75,880,0.30109292504062707,264.96177403575183,5.5833525918224,3.426199051317984,0.45294940671183037,0.36369639466033155,0.4529494067118305
8964,119762.0,-6.75,-59.25,1612,0.6903474604057377,1112.8401061740492,7.015568878923558,4.293103431350065,0.5518393109106744,0.46616656265753265,0.5518393109106745
8965,119763.0,-6.75,-58.75,542,0.029528848981906535,16.00463614819334,2.8334860214759576,1.5572468188712576,0.23975345168385734,0.16695286369294157,0.2397534516838574
8966,119764.0,-6.75,-58.25,38,0.086844168871553,3.300078417119014,1.4586332590725386,0.43436692355051765,0.11166379400907814,0.06858685933752273,0.11166379400907817
8969,119767.0,-6.75,-56.75,152,0.6658414108597024,101.20789445067476,4.627008919900589,2.813267840364744,0.38303084345644084,0.29527328174961615,0.38303084345644095
8970,119768.0,-6.75,-56.25,129,0.34792551598169796,44.88239156163904,3.8260814173550974,2.2727562996253488,0.32137336921446,0.23796966323992214,0.3213733692144601
8971,119769.0,-6.75,-55.75,346,0.1337574529345908,46.28007871536841,3.856089037973115,2.293532356598076,0.3237433448784273,0.24011660567705095,0.3237433448784274
8972,119770.0,-6.75,-55.25,655,0.3641623217107164,238.52632072051924,5.478663309436856,3.3605882363916697,0.4454650204843307,0.35620623521293,0.4454650204843308
8973,119771.0,-6.75,-54.75,155,0.055804636337046035,8.649718632242136,2.2669287576452053,1.1182290042993235,0.18967361517063333,0.12641763271726472,0.1896736151706334
8975,119773.0,-6.75,-53.75,142,0.018418416388223575,2.6154151271277475,1.2852066836312233,0.27525633430152635,0.0935136597032945,0.0561787820933937,0.09351365970329452
8976,119774.0,-6.75,-53.25,515,0.0428707126414368,22.07841701033995,3.138897852214039,1.7837909648556307,0.26559589683608337,0.18880403371936755,0.2655958968360834
8977,119775.0,-6.75,-52.75,309,0.6091755987291196,188.23526000729797,5.242991002929162,3.211617974643722,0.4284716181529385,0.3393446891897311,0.4284716181529386
8978,119776.0,-6.75,-52.25,244,3.71437695101461,906.3079760475648,6.810481947107476,4.172168451777957,0.5380439618276159,0.45149329539581207,0.538043961827616
8979,119777.0,-6.75,-51.75,68,33.86433842429409,2302.7750128519983,7.742304366375769,4.714128069605493,0.5998666217669091,0.5181619966987712,0.5998666217669092
8980,119778.0,-6.75,-51.25,132,25.46825139542243,3361.8091841957607,8.120531970373078,4.928946254054855,0.6243714577899787,0.5452228858059802,0.6243714577899788
8981,119779.0,-6.75,-50.75,135,1.1892611602136525,160.55025662884307,5.0848162808105215,3.1106084700468184,0.416949216763767,0.32802782979189987,0.4169492167637671
8982,119780.0,-6.75,-50.25,32,7.378744361414264,236.11981956525645,5.468565581164688,3.354241766236431,0.4447410631020538,0.3554837773539055,0.4447410631020539
8983,119781.0,-6.75,-49.75,132,20.68679753408285,2730.657274498936,7.912663764248487,4.811232179475446,0.6109435252219341,0.5303506278972422,0.6109435252219342
8984,119782.0,-6.75,-49.25,66,2.9060604201101348,191.7999877272689,5.261653318521199,3.2234803195891586,0.42982478487149217,0.3406799139257962,0.4298247848714923
8985,119783.0,-6.75,-48.75,79,4.159550196613615,328.60446553247556,5.79789334628236,3.5596169999248986,0.4681687186221657,0.37904605053965035,0.4681687186221658
8986,119784.0,-6.75,-48.25,84,2.015298402865669,169.2850658407162,5.13747389058036,3.1443293954633096,0.4207958452509939,0.3317953013449344,0.420795845250994
8987,119785.0,-6.75,-47.75,99,7.1353639480504585,706.4010308569954,6.56159773401798,4.024061460178766,0.5211490348347669,0.43368648272595267,0.521149034834767
8988,119786.0,-6.75,-47.25,87,20.005170754609058,1740.449855650988,7.462473295622336,4.553346993421718,0.5815259309283045,0.49814104239934864,0.5815259309283046
8989,119787.0,-6.75,-46.75,92,4.752559481164446,437.235472267129,6.082756373832903,3.7347027953066823,0.48814118378751903,0.39942702410641284,0.48814118378751914
8990,119788.0,-6.75,-46.25,63,6.844456107300627,431.2007347599395,6.068890144117476,3.726232805945517,0.4871749913725495,0.3984349428815139,0.4871749913725496
8991,119789.0,-6.75,-45.75,258,0.8712476572250503,224.78189556406298,5.419569469422496,3.323401873260535,0.4412230810360547,0.35197827343899474,0.4412230810360548
8992,119790.0,-6.75,-45.25,374,0.8981001812019569,335.8894677695319,5.819754887737821,3.5731357704514113,0.46971083786051065,0.3806101689244182,0.46971083786051077
8993,119791.0,-6.75,-44.75,400,3.1028224690007544,1241.1289876003018,7.124582111851538,4.356992106006887,0.5591272483830522,0.47396608595066436,0.5591272483830523
8994,119792.0,-6.75,-44.25,304,9.213386200635888,2800.86940499331,7.938042118028231,4.825648611230876,0.6125880428735012,0.5321663621538092,0.6125880428735013
8995,119793.0,-6.75,-43.75,170,6.810390347765068,1157.7663591200617,7.055111234683374,4.316308894968328,0.5544864149361666,0.4689956827242473,0.5544864149361667
8996,119794.0,-6.75,-43.25,84,22.686292823317743,1905.6485971586903,7.553102318646154,4.6055967573363565,0.5874861893685025,0.5046252384654816,0.5874861893685026
8997,119795.0,-6.75,-42.75,83,7.549945763572496,626.6454983765171,6.441975514050999,3.952331759883477,0.512966652378526,0.42512792276080624,0.5129666523785261
8998,119796.0,-6.75,-42.25,96,8.769833713087401,841.9040364563905,6.73685311576453,4.128509505010009,0.5330636789235833,0.4462254047950006,0.5330636789235834
8999,119797.0,-6.75,-41.75,100,15.675990015950415,1567.5990015950415,7.357938144284064,4.4928641875851705,0.5746265092474127,0.49066191050026486,0.5746265092474128
9000,119798.0,-6.75,-41.25,293,13.825941361388654,4051.0008188868755,8.306966067463044,5.033823706156815,0.6363350854170509,0.5585616066551071,0.636335085417051
9001,119799.0,-6.75,-40.75,134,7.6891420570412645,1030.3450356435294,6.938619089178352,4.247842646110751,0.5466763023720457,0.460661068861969,0.5466763023720458
9002,119800.0,-6.75,-40.25,10,8.813341157279288,88.13341157279288,4.490134253779373,2.7228318633822246,0.3727145902387569,0.2854803683759037,0.37271459023875697
9003,119801.0,-6.75,-39.75,59,28.160752177262086,1661.4843784584632,7.416068376069901,4.526526415158,0.5784664419279623,0.49482092940715583,0.5784664419279624
9004,119802.0,-6.75,-39.25,93,31.81765895759159,2959.042283056018,7.9929588320323015,4.856801591523956,0.6161417395759878,0.5360954648742099,0.616141739575988
9005,119803.0,-6.75,-38.75,205,51.313139774488526,10519.193653770148,9.26105189427533,5.56087316147078,0.6964569066288921,0.6268231784845149,0.6964569066288923
9006,119804.0,-6.75,-38.25,86,50.626307508946745,4353.86244576942,8.379048303430581,5.074200300690535,0.6409409423688491,0.5637188436560614,0.6409409423688492
9007,119805.0,-6.75,-37.75,43,28.471406813311578,1224.270492972398,7.110916909193469,4.348998147159148,0.558215357933735,0.4729883875229204,0.5582153579337351
9008,119806.0,-6.75,-37.25,30,12.730064276120737,381.9019282836221,5.947778894468537,3.6520271938625517,0.478710175599408,0.3897698479446336,0.4787101755994081
9009,119807.0,-6.75,-36.75,1,28.835349269963228,28.835349269963228,3.3956939076245845,1.9696375051246493,0.2867958665054139,0.20717691159816698,0.28679586650541394
9010,119808.0,-6.75,-36.25,2,27.065576044771554,54.13115208954311,4.009714930071305,2.3992147081273556,0.3357987893529982,0.25110801187302695,0.33579878935299823
9012,119810.0,-6.75,-35.25,75,86.72861912047638,6504.646434035729,8.780425760957087,5.297325208534939,0.6663933466585732,0.5924360254626424,0.6663933466585733
9013,119906.0,-6.75,12.75,110,14.917700702770007,1640.9470773047008,7.403638058862445,4.5193343071872585,0.5776460205705479,0.4939315828021926,0.577646020570548
9014,119907.0,-6.75,13.25,119,4.775169188784023,568.2451334652987,6.3443111558784056,3.8934986373949663,0.5062554141144023,0.41814037257064585,0.5062554141144024
9015,119908.0,-6.75,13.75,268,6.410736842720077,1718.0774738489806,7.4495430735057075,4.5458783240497125,0.5806739615350214,0.4972159293110079,0.5806739615350215
9016,119909.0,-6.75,14.25,202,8.652372772452477,1747.7793000354004,7.466673280684448,4.555772200129964,0.5818025801927044,0.49844153693971693,0.5818025801927045
9017,119910.0,-6.75,14.75,352,12.520322897198714,4407.153659813947,8.391211209529613,5.081003932676287,0.6417170493199414,0.5645890579124742,0.6417170493199416
9018,119911.0,-6.75,15.25,322,6.749396277220506,2173.305601265003,7.684464628761046,4.681027351768929,0.5960907418761539,0.5140237616544744,0.596090741876154
9019,119912.0,-6.75,15.75,531,10.35601903039831,5499.046105141502,8.612511753938428,5.204328578721926,0.6557849935058484,0.5804223536008939,0.6557849935058485
9020,119913.0,-6.75,16.25,201,10.94709078892798,2200.365248574524,7.696833014407874,4.688111277708838,0.5968988226445581,0.514908677268477,0.5968988226445582
9021,119914.0,-6.75,16.75,198,9.28675664877549,1838.7778164575473,7.517400091386684,4.585034141891398,0.5851405615019616,0.5020708664351531,0.5851405615019617
9022,119915.0,-6.75,17.25,192,23.17302464693511,4449.220732211541,8.400708976674277,5.086314877957278,0.6423228818455806,0.5652685906085322,0.6423228818455807
9023,119916.0,-6.75,17.75,563,22.182930620714952,12488.989939462517,9.43268279763191,5.6540736699269685,0.7070885167173947,0.6391027815436707,0.7070885167173948
9024,119917.0,-6.75,18.25,1353,8.621571317103642,11664.985992041227,9.364432706562066,5.6170678608754505,0.7028671735148492,0.6342197213796879,0.7028671735148493
9025,119918.0,-6.75,18.75,1213,6.613624918151734,8022.327025718053,8.990108455949752,5.412775706691456,0.679563067524425,0.6074381038327278,0.6795630675244251
9026,119919.0,-6.75,19.25,850,9.034571917528506,7679.386129899231,8.946425102208485,5.388785020149184,0.6768263911983208,0.604312709549153,0.6768263911983209
9027,119920.0,-6.75,19.75,1043,15.07056892892864,15718.603392872572,9.662663836203897,5.778237293686997,0.7212521651444059,0.6555571368466263,0.721252165144406
9028,119921.0,-6.75,20.25,1210,26.23802380717159,31748.008806677622,10.365616785146205,6.1528620540744345,0.763986528378166,0.7058510117459547,0.7639865283781663
9029,119922.0,-6.75,20.75,379,90.56512401615761,34324.182002123736,10.443634532941816,6.194004912058547,0.7686797948770214,0.711432914280774,0.7686797948770216
9030,119923.0,-6.75,21.25,67,126.03061344213971,8444.051100623361,9.04133588021511,5.440869030029451,0.6827677416701694,0.6111032505133034,0.6827677416701695
9031,119924.0,-6.75,21.75,74,89.34281915411053,6611.3686174041795,8.796697207145602,5.306310957776164,0.6674183730652763,0.5936001916849588,0.6674183730652764
9032,119925.0,-6.75,22.25,66,84.47732886897508,5575.503705352356,8.626317282892787,5.211993133709551,0.6566593080506946,0.5814100918943235,0.6566593080506947
9033,119926.0,-6.75,22.75,89,97.24250324871306,8654.582789135462,9.06595980088762,5.454357403803228,0.6843063934765401,0.6128650076660369,0.6843063934765402
9034,119927.0,-6.75,23.25,44,180.2468655086738,7930.862082381647,8.978643101992512,5.4064820781499305,0.6788451379143432,0.606617797041968,0.6788451379143433
9035,119928.0,-6.75,23.75,12,209.2059608841854,2510.471530610225,7.8286241275137565,4.763402109944761,0.6054874321363986,0.5243378798422249,0.6054874321363987
9036,119929.0,-6.75,24.25,346,108.5220901296863,37548.643184871464,10.533419154746905,6.241249297655458,0.7740690775628914,0.7178566963329626,0.7740690775628917
9037,119930.0,-6.75,24.75,871,21.78697165134377,18976.452308320422,9.85100683282337,5.879320586503639,0.7327829837363843,0.6690324329164373,0.7327829837363844
9038,119931.0,-6.75,25.25,617,53.25415986790397,32857.81663849675,10.399975378724202,6.170991533339207,0.7660546024460372,0.7083092513901992,0.7660546024460374
9039,119932.0,-6.75,25.75,755,85.19454045123658,64321.878040683616,11.071670648509185,6.522211968273456,0.806119176998122,0.7563667464471111,0.8061191769981222
9040,119933.0,-6.75,26.25,862,22.877763675395133,19720.632288190605,9.889471397965929,5.899899261473278,0.7351304435522079,0.6717844407574283,0.735130443552208
9041,119934.0,-6.75,26.75,604,57.27953494949641,34596.83910949583,10.451546505612736,6.198172612986549,0.7691552147214618,0.7119989888158007,0.769155214721462
9042,119935.0,-6.75,27.25,234,18.6783043285934,4370.723212890855,8.38291253825547,5.0763621513246555,0.6411875499613642,0.5639953164173707,0.6411875499613643
9043,119936.0,-6.75,27.75,343,19.11105737812911,6555.092680698285,8.788150076539008,5.301591454006069,0.6668800077202155,0.5929886737759393,0.6668800077202156
9044,119937.0,-6.75,28.25,147,32.23186217772882,4738.083740126137,8.463599092232682,5.121440390796468,0.646329735057551,0.5697681628900879,0.6463297350575511
9045,119938.0,-6.75,28.75,125,9.60964211292899,1201.2052641161238,7.091912869331229,4.337874060026814,0.5569464060906547,0.47162871358620606,0.5569464060906548
9046,119939.0,-6.75,29.25,224,27.433294536942302,6145.057976275076,8.723566175817933,5.265889247738972,0.6628073696775861,0.5883679169695788,0.6628073696775862
9047,119942.0,-6.75,30.75,508,19.184848837802175,9745.903209603504,9.184704894012281,5.519263183068674,0.691710354560776,0.6213608122110021,0.6917103545607761
9048,119943.0,-6.75,31.25,494,11.678542287145282,5769.1998898497695,8.660462001856992,5.23093522643283,0.6588200789244806,0.5838530295427711,0.6588200789244807
9049,119944.0,-6.75,31.75,134,2.450606349689627,328.38125085841006,5.797215897053795,3.559197855702605,0.46812090581496013,0.3789975813685581,0.46812090581496024
9050,119945.0,-6.75,32.25,38,10.208497194708261,387.9228933989139,5.963381106487253,3.6616097697776087,0.4798032834854047,0.3908861327551643,0.4798032834854048
9051,119946.0,-6.75,32.75,252,0.8126423976202174,204.7858842002948,5.3268362311558874,3.264822788976582,0.4345408215316307,0.3453435279821218,0.4345408215316308
9052,119947.0,-6.75,33.25,103,4.161848135389479,428.67035794511634,6.063018305262374,3.7226444835883834,0.48676566265959686,0.3980148329306959,0.486765662659597
9053,119948.0,-6.75,33.75,131,2.4411815632967038,319.7947847918682,5.770801618977011,3.5428446406841343,0.46625545455670275,0.37710773027802813,0.46625545455670286
9054,119949.0,-6.75,34.25,189,0.36630963237735376,69.23252051931986,4.251811459023141,2.5635439788632968,0.35454423142763825,0.26842918900015295,0.3545442314276383
9055,119950.0,-6.75,34.75,40,1.463181476333002,58.52725905332008,4.086434342989543,2.4515761255910027,0.34177178438678046,0.256597022995984,0.3417717843867805
9056,119951.0,-6.75,35.25,51,15.132612002597885,771.7632121324921,6.649972678417009,4.07682483100281,0.5271678816720672,0.4400094071898554,0.5271678816720673
9057,119952.0,-6.75,35.75,12,37.4359556845852,449.23146821502246,6.109761824330665,3.7511835690779525,0.4900211859848818,0.40135917155807094,0.4900211859848819
9058,119953.0,-6.75,36.25,23,55.527871115197996,1277.141035649554,7.153161985381943,4.3736974198855325,0.5610328644199786,0.47601087797570607,0.5610328644199787
9059,119954.0,-6.75,36.75,27,54.410449481509296,1469.082136000751,7.2930735530422846,4.455216313184988,0.5703319240792233,0.4860210712489057,0.5703319240792234
9060,119955.0,-6.75,37.25,8,56.07543742605883,448.60349940847067,6.10836608193102,3.750332269591608,0.48992407616909567,0.40125931097174716,0.4899240761690958
9061,119956.0,-6.75,37.75,6,216.51821421157547,1299.1092852694528,7.170203605508201,4.383649792966246,0.5621681559736634,0.47723014750434456,0.5621681559736635
9062,119957.0,-6.75,38.25,4,47.82516877846508,191.3006751138603,5.259060163321075,3.22183271840803,0.42963683897259886,0.3404943825564125,0.42963683897259897
9063,119958.0,-6.75,38.75,18,120.18779171713047,2163.3802509083484,7.679889341215931,4.678406091508069,0.595791728303207,0.5136964155073834,0.5957917283032071
9064,119959.0,-6.75,39.25,1,4578.593670638621,4578.593670638621,8.429365554971364,5.102329084528506,0.6441496615806082,0.5673188705968087,0.6441496615806083
9068,120095.0,-6.75,107.25,1,1079.6157050180836,1079.6157050180836,6.985286254913537,4.275307882987335,0.5498093291580258,0.4639999446699774,0.5498093291580259
9070,120097.0,-6.75,108.25,6,941.0176127808312,5646.105676684987,8.638898423272304,5.218975014528792,0.65745574828245,0.5823102293804673,0.6574557482824501
9071,120098.0,-6.75,108.75,1,1852.1839723376784,1852.1839723376784,7.524660504863651,4.589217917552231,0.5856178150305157,0.5025903241423544,0.5856178150305158
9072,120099.0,-6.75,109.25,4,2106.460057442125,8425.8402297685,9.039177156267655,5.4396860563758755,0.6826327969704234,0.6109488012115133,0.6826327969704236
9077,120158.0,-6.75,138.75,3,8.24466731491009,24.734001944730274,3.2478131503332577,1.8631030384494727,0.27464321917077555,0.19659655011249616,0.2746432191707756
9078,120159.0,-6.75,139.25,2,11.110470117013113,22.220940234026227,3.145054467871406,1.78829404463731,0.2661095741671329,0.18924451847462856,0.26610957416713293
9088,120172.0,-6.75,145.75,1,30.548605886701377,30.548605886701377,3.4515294005846653,2.0095303054250597,0.2913465358650325,0.21117174980476666,0.29134653586503256
9089,120173.0,-6.75,146.25,2,14.43270891214444,28.86541782428888,3.3967012165196495,1.9703587770550748,0.2868781437596809,0.2072489810981664,0.28687814375968096
9096,120440.0,-6.25,-80.25,37,5.372615506566805,198.78677374297177,5.2972506665406796,3.2460752810028284,0.432402247416429,0.34322678220586167,0.43240224741642913
9097,120441.0,-6.25,-79.75,8,34.99663585685402,279.97308685483216,5.638258888429578,3.4604753712457637,0.45685939041017276,0.3676247520516788,0.45685939041017287
9098,120442.0,-6.25,-79.25,8,22.43966279481912,179.51730235855297,5.195826631120978,3.1815872828435774,0.42504594364540926,0.3359702399908262,0.4250459436454094
9099,120443.0,-6.25,-78.75,4,51.83345209084277,207.33380836337108,5.339141641209873,3.272611986356906,0.43542935433924856,0.3462239379082361,0.4354293543392487
